               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 114,            0.016032,           0.0052023,                   0,                   1,                   1,             0.99878,             0.81946,            0.011086,           0.0041405,                   0,             0.00932,             0.00932,             0.00932
                 115,            0.015198,           0.0050912,                   0,             0.99312,                   1,             0.99864,             0.81918,            0.011063,           0.0042867,                   0,           0.0093083,           0.0093083,           0.0093083
                 116,            0.016553,           0.0050671,                   0,             0.99999,                   1,              0.9985,             0.81551,            0.010956,           0.0041276,                   0,           0.0092965,           0.0092965,           0.0092965
                 117,             0.01547,           0.0052768,                   0,                   1,             0.99999,             0.99942,             0.81807,            0.010514,           0.0045043,                   0,           0.0092846,           0.0092846,           0.0092846
                 118,            0.015594,           0.0048909,                   0,                   1,             0.99999,             0.99962,              0.8249,            0.011999,           0.0043176,                   0,           0.0092726,           0.0092726,           0.0092726
                 119,            0.015614,           0.0049689,                   0,                   1,             0.99999,             0.99929,             0.81002,            0.011921,           0.0045407,                   0,           0.0092605,           0.0092605,           0.0092605
                 120,            0.015318,            0.005038,                   0,                   1,                   1,             0.99903,             0.81849,            0.010776,           0.0042259,                   0,           0.0092483,           0.0092483,           0.0092483
                 121,            0.015387,           0.0050518,                   0,                   1,                   1,             0.99888,             0.82696,            0.010826,           0.0041789,                   0,           0.0092361,           0.0092361,           0.0092361
                 122,            0.015646,           0.0051263,                   0,                   1,                   1,             0.99914,             0.83082,            0.010585,           0.0041744,                   0,           0.0092237,           0.0092237,           0.0092237
                 123,            0.014395,           0.0047738,                   0,                   1,             0.99999,             0.99912,             0.82236,            0.011163,           0.0041562,                   0,           0.0092113,           0.0092113,           0.0092113
                 124,            0.016121,           0.0050582,                   0,                   1,                   1,              0.9987,             0.82715,            0.011332,           0.0038843,                   0,           0.0091987,           0.0091987,           0.0091987
                 125,            0.015024,           0.0049163,                   0,             0.99999,                   1,             0.99912,             0.83457,            0.010724,           0.0038187,                   0,           0.0091861,           0.0091861,           0.0091861
                 126,            0.015693,           0.0049504,                   0,             0.99999,                   1,             0.99924,             0.82222,              0.0115,           0.0039744,                   0,           0.0091734,           0.0091734,           0.0091734
                 127,            0.015286,           0.0051106,                   0,                   1,                   1,             0.99912,             0.81975,            0.010582,           0.0042024,                   0,           0.0091606,           0.0091606,           0.0091606
                 128,            0.014944,           0.0051531,                   0,                   1,                   1,             0.99965,             0.81973,            0.010632,           0.0040862,                   0,           0.0091477,           0.0091477,           0.0091477
                 129,            0.014929,            0.004936,                   0,             0.99315,                   1,             0.99956,             0.81619,            0.011407,           0.0043201,                   0,           0.0091348,           0.0091348,           0.0091348
                 130,            0.015279,           0.0049524,                   0,                   1,                   1,             0.99962,             0.82441,            0.010912,           0.0038609,                   0,           0.0091217,           0.0091217,           0.0091217
                 131,            0.014748,           0.0049063,                   0,             0.99999,                   1,             0.99948,             0.81861,            0.011944,           0.0041916,                   0,           0.0091086,           0.0091086,           0.0091086
                 132,            0.014604,           0.0048713,                   0,                   1,                   1,              0.9989,             0.83079,            0.010228,           0.0038472,                   0,           0.0090954,           0.0090954,           0.0090954
                 133,            0.015052,            0.004687,                   0,                   1,                   1,             0.99724,             0.82689,            0.011113,           0.0040417,                   0,           0.0090821,           0.0090821,           0.0090821
                 134,            0.015424,           0.0048771,                   0,                   1,                   1,             0.99919,             0.82215,            0.011319,           0.0042253,                   0,           0.0090687,           0.0090687,           0.0090687
                 135,            0.014521,           0.0048358,                   0,                   1,                   1,             0.99922,             0.81693,            0.010987,            0.004095,                   0,           0.0090552,           0.0090552,           0.0090552
                 136,            0.015678,           0.0051675,                   0,                   1,                   1,             0.99926,             0.82768,            0.010617,           0.0040018,                   0,           0.0090416,           0.0090416,           0.0090416
                 137,            0.015104,           0.0049749,                   0,             0.99999,                   1,             0.99866,             0.83066,           0.0099837,           0.0039542,                   0,            0.009028,            0.009028,            0.009028
                 138,            0.014265,           0.0046746,                   0,                   1,                   1,              0.9985,             0.82102,            0.010739,           0.0039655,                   0,           0.0090143,           0.0090143,           0.0090143
                 139,            0.015272,           0.0049333,                   0,                   1,                   1,             0.99868,             0.82052,            0.010472,           0.0039961,                   0,           0.0090004,           0.0090004,           0.0090004
                 140,            0.014109,           0.0047727,                   0,                   1,                   1,             0.99914,             0.82643,            0.010683,           0.0040073,                   0,           0.0089866,           0.0089866,           0.0089866
                 141,            0.014607,           0.0049583,                   0,                   1,                   1,             0.99815,             0.82347,            0.010925,           0.0042932,                   0,           0.0089726,           0.0089726,           0.0089726
                 142,            0.014225,           0.0050323,                   0,                   1,                   1,             0.99781,             0.83296,            0.011042,           0.0041384,                   0,           0.0089585,           0.0089585,           0.0089585
                 143,            0.015093,           0.0049523,                   0,             0.99313,                   1,             0.99868,             0.82779,            0.011058,           0.0043388,                   0,           0.0089444,           0.0089444,           0.0089444
                 144,             0.01436,           0.0047875,                   0,             0.99315,                   1,             0.99914,             0.82689,            0.011259,            0.004011,                   0,           0.0089302,           0.0089302,           0.0089302
                 145,             0.01423,           0.0045094,                   0,             0.99999,                   1,             0.99874,             0.83451,            0.011131,           0.0039997,                   0,           0.0089159,           0.0089159,           0.0089159
                 146,            0.014038,            0.004609,                   0,                   1,                   1,             0.99905,             0.83791,            0.010783,           0.0038062,                   0,           0.0089015,           0.0089015,           0.0089015
                 147,            0.014512,           0.0049325,                   0,                   1,                   1,             0.99937,             0.82667,            0.011795,           0.0042022,                   0,            0.008887,            0.008887,            0.008887
                 148,            0.014334,           0.0047158,                   0,             0.99999,                   1,             0.99857,             0.83873,            0.010586,           0.0040238,                   0,           0.0088725,           0.0088725,           0.0088725
                 149,            0.013771,           0.0047103,                   0,                   1,                   1,              0.9998,             0.83373,             0.01016,           0.0037963,                   0,           0.0088579,           0.0088579,           0.0088579
                 150,            0.013998,           0.0050174,                   0,                   1,                   1,             0.99968,             0.83194,            0.010251,           0.0036633,                   0,           0.0088432,           0.0088432,           0.0088432
                 151,            0.014288,            0.004658,                   0,             0.99999,                   1,             0.99962,             0.83099,            0.010651,           0.0037292,                   0,           0.0088284,           0.0088284,           0.0088284
                 152,            0.014939,           0.0049314,                   0,                   1,             0.99999,             0.99926,             0.83958,            0.010286,           0.0040847,                   0,           0.0088136,           0.0088136,           0.0088136
                 153,            0.013934,           0.0045506,                   0,             0.99999,                   1,             0.99828,             0.83569,            0.010628,           0.0038047,                   0,           0.0087987,           0.0087987,           0.0087987
                 154,            0.014504,             0.00495,                   0,                   1,             0.99999,             0.99929,             0.82876,            0.011159,           0.0039023,                   0,           0.0087837,           0.0087837,           0.0087837
                 155,            0.014311,           0.0045895,                   0,                   1,                   1,              0.9991,             0.83017,            0.011049,           0.0039357,                   0,           0.0087686,           0.0087686,           0.0087686
                 156,            0.013749,           0.0046029,                   0,                   1,                   1,             0.99773,              0.8306,            0.010551,           0.0040978,                   0,           0.0087534,           0.0087534,           0.0087534
                 157,            0.013415,           0.0045172,                   0,             0.99999,              0.9931,             0.99765,             0.82681,            0.010623,           0.0048296,                   0,           0.0087382,           0.0087382,           0.0087382
                 158,            0.013702,           0.0047988,                   0,                   1,                   1,             0.99886,              0.8255,            0.010377,           0.0043124,                   0,           0.0087229,           0.0087229,           0.0087229
                 159,            0.013169,           0.0047468,                   0,                   1,              0.9931,             0.99824,             0.83311,            0.010538,            0.004068,                   0,           0.0087075,           0.0087075,           0.0087075
                 160,            0.014209,           0.0047211,                   0,                   1,             0.99999,             0.99907,             0.84402,            0.010508,           0.0040316,                   0,           0.0086921,           0.0086921,           0.0086921
                 161,            0.014171,           0.0048705,                   0,                   1,             0.99999,             0.99866,               0.834,            0.010969,           0.0048891,                   0,           0.0086765,           0.0086765,           0.0086765
                 162,            0.013964,           0.0048759,                   0,                   1,             0.99999,             0.99919,             0.82741,            0.010954,           0.0043357,                   0,           0.0086609,           0.0086609,           0.0086609
                 163,            0.013791,           0.0045639,                   0,                   1,                   1,             0.99937,             0.83419,            0.010655,           0.0038752,                   0,           0.0086452,           0.0086452,           0.0086452
                 164,            0.013583,           0.0045965,                   0,                   1,                   1,             0.99956,             0.83535,            0.010544,           0.0037592,                   0,           0.0086295,           0.0086295,           0.0086295
