               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 135,            0.012667,           0.0044247,                   0,             0.98485,             0.99489,             0.99296,             0.64467,             0.02229,           0.0064596,                   0,           0.0039638,           0.0039638,           0.0039638
                 136,            0.013155,           0.0045148,                   0,             0.98476,              0.9898,             0.98767,             0.65993,            0.021692,           0.0065754,                   0,             0.00391,             0.00391,             0.00391
                 137,            0.013034,           0.0045594,                   0,              0.9798,              0.9898,             0.98261,             0.63954,            0.022034,            0.006583,                   0,           0.0038567,           0.0038567,           0.0038567
                 138,            0.012775,           0.0046196,                   0,             0.98484,              0.9949,             0.99235,             0.64098,            0.022298,           0.0068119,                   0,           0.0038039,           0.0038039,           0.0038039
                 139,            0.012477,           0.0044623,                   0,              0.9898,              0.9898,             0.98781,             0.63998,            0.023157,            0.007053,                   0,           0.0037517,           0.0037517,           0.0037517
                 140,            0.012701,           0.0047122,                   0,             0.99486,              0.9949,             0.99397,             0.65448,             0.02241,           0.0070168,                   0,              0.0037,              0.0037,              0.0037
                 141,            0.012231,           0.0042368,                   0,             0.97978,              0.9898,             0.98724,             0.63772,            0.022207,           0.0071524,                   0,           0.0036489,           0.0036489,           0.0036489
                 142,            0.012664,           0.0045971,                   0,              0.9898,             0.98978,             0.98703,             0.64214,             0.02224,           0.0069736,                   0,           0.0035983,           0.0035983,           0.0035983
                 143,            0.012229,           0.0043267,                   0,              0.9898,             0.98978,             0.98795,             0.64106,             0.02187,           0.0065612,                   0,           0.0035484,           0.0035484,           0.0035484
                 144,            0.012364,            0.004491,                   0,             0.99489,              0.9949,             0.99382,             0.65889,            0.021946,            0.006523,                   0,            0.003499,            0.003499,            0.003499
                 145,            0.012518,           0.0044727,                   0,              0.9949,              0.9949,             0.99513,             0.64655,            0.022588,           0.0067623,                   0,           0.0034503,           0.0034503,           0.0034503
                 146,            0.012341,           0.0044492,                   0,             0.99488,              0.9949,             0.99575,             0.64139,            0.023992,           0.0076195,                   0,           0.0034022,           0.0034022,           0.0034022
                 147,            0.012528,           0.0043203,                   0,             0.98979,              0.9898,             0.98651,             0.63586,            0.023764,           0.0075876,                   0,           0.0033548,           0.0033548,           0.0033548
                 148,            0.012157,           0.0043866,                   0,             0.98477,              0.9898,             0.98986,             0.64144,            0.023471,           0.0073118,                   0,           0.0033079,           0.0033079,           0.0033079
                 149,            0.011856,           0.0042134,                   0,             0.98474,              0.9898,             0.98802,             0.64481,            0.021445,           0.0066346,                   0,           0.0032618,           0.0032618,           0.0032618
                 150,            0.011912,           0.0042964,                   0,             0.98473,              0.9898,              0.9889,             0.64115,            0.022521,           0.0072164,                   0,           0.0032163,           0.0032163,           0.0032163
                 151,            0.012139,           0.0045806,                   0,              0.9798,             0.98977,             0.98863,             0.63936,              0.0212,           0.0066252,                   0,           0.0031716,           0.0031716,           0.0031716
                 152,            0.011779,           0.0042445,                   0,             0.98985,             0.99489,             0.99437,             0.64534,            0.022494,           0.0067825,                   0,           0.0031275,           0.0031275,           0.0031275
                 153,            0.011584,           0.0042671,                   0,             0.98476,              0.9898,             0.98708,             0.63869,            0.022325,           0.0070471,                   0,           0.0030841,           0.0030841,           0.0030841
                 154,            0.012038,           0.0042809,                   0,              0.9898,             0.98978,             0.98562,              0.6391,            0.023317,           0.0074266,                   0,           0.0030415,           0.0030415,           0.0030415
                 155,            0.011236,            0.003935,                   0,             0.98977,              0.9898,              0.9846,             0.64025,            0.023075,           0.0072576,                   0,           0.0029996,           0.0029996,           0.0029996
                 156,            0.011521,           0.0041016,                   0,             0.98973,              0.9898,             0.98602,             0.63944,            0.022986,           0.0075171,                   0,           0.0029584,           0.0029584,           0.0029584
                 157,            0.011553,           0.0041743,                   0,             0.98977,              0.9898,               0.987,             0.65293,            0.022573,           0.0069816,                   0,           0.0029179,           0.0029179,           0.0029179
                 158,             0.01107,           0.0041735,                   0,             0.98477,              0.9898,             0.98478,             0.64304,            0.022849,           0.0070208,                   0,           0.0028783,           0.0028783,           0.0028783
                 159,            0.010996,           0.0041715,                   0,             0.98476,              0.9898,             0.98581,             0.63901,            0.022072,           0.0068116,                   0,           0.0028394,           0.0028394,           0.0028394
                 160,            0.011149,           0.0041704,                   0,             0.98972,             0.98469,             0.98461,             0.64562,            0.023237,           0.0076677,                   0,           0.0028013,           0.0028013,           0.0028013
