               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 139,            0.013271,           0.0047614,                   0,              0.9855,                   1,             0.99854,              0.8238,            0.011306,           0.0033866,                   0,           0.0065013,           0.0065013,           0.0065013
                 140,            0.012902,           0.0045094,                   0,             0.98521,                   1,             0.99869,             0.82796,            0.010473,           0.0033819,                   0,           0.0064597,           0.0064597,           0.0064597
                 141,            0.013276,           0.0046193,                   0,             0.98561,             0.99994,             0.99793,             0.82496,            0.010328,           0.0034014,                   0,           0.0064181,           0.0064181,           0.0064181
                 142,            0.012689,           0.0045437,                   0,             0.99262,              0.9927,             0.99747,             0.82557,            0.011548,            0.003418,                   0,           0.0063764,           0.0063764,           0.0063764
                 143,            0.013257,           0.0047557,                   0,             0.99268,                   1,             0.99867,             0.82078,            0.011091,           0.0032615,                   0,           0.0063347,           0.0063347,           0.0063347
                 144,            0.013064,           0.0047265,                   0,             0.99275,             0.99998,             0.99881,             0.82349,            0.010099,           0.0033148,                   0,            0.006293,            0.006293,            0.006293
                 145,            0.012647,           0.0043801,                   0,             0.99275,                   1,             0.99809,             0.81313,            0.010767,           0.0034786,                   0,           0.0062512,           0.0062512,           0.0062512
                 146,            0.013038,           0.0044246,                   0,             0.97853,                   1,             0.99579,             0.81103,            0.010663,           0.0035272,                   0,           0.0062093,           0.0062093,           0.0062093
                 147,            0.012945,           0.0046249,                   0,             0.97854,                   1,             0.99583,             0.81022,            0.011499,           0.0035542,                   0,           0.0061675,           0.0061675,           0.0061675
                 148,            0.013302,           0.0048582,                   0,             0.97857,                   1,             0.99647,              0.8109,            0.010464,           0.0034097,                   0,           0.0061256,           0.0061256,           0.0061256
                 149,            0.012531,           0.0045702,                   0,             0.98552,                   1,             0.99396,             0.81971,            0.011758,           0.0033656,                   0,           0.0060838,           0.0060838,           0.0060838
                 150,            0.012975,           0.0045496,                   0,             0.99262,              0.9927,             0.99663,             0.80856,            0.011266,           0.0034501,                   0,           0.0060419,           0.0060419,           0.0060419
                 151,            0.012845,           0.0043145,                   0,             0.99269,                   1,             0.99823,             0.81715,            0.010228,           0.0034066,                   0,               0.006,               0.006,               0.006
                 152,            0.013235,           0.0046878,                   0,             0.99252,              0.9927,             0.99813,             0.81774,            0.012492,           0.0034257,                   0,           0.0059581,           0.0059581,           0.0059581
                 153,             0.01228,           0.0044149,                   0,             0.98558,                   1,             0.99794,             0.80817,            0.011862,           0.0034745,                   0,           0.0059162,           0.0059162,           0.0059162
                 154,            0.012304,           0.0043199,                   0,             0.99265,                   1,             0.99865,              0.8078,            0.010551,           0.0032778,                   0,           0.0058744,           0.0058744,           0.0058744
                 155,            0.012145,           0.0043281,                   0,             0.98559,                   1,             0.99816,             0.81985,             0.01111,           0.0032439,                   0,           0.0058325,           0.0058325,           0.0058325
                 156,            0.012221,           0.0044662,                   0,              0.9855,                   1,             0.99852,             0.82732,            0.012273,           0.0031997,                   0,           0.0057907,           0.0057907,           0.0057907
                 157,            0.012028,           0.0045469,                   0,              0.9856,                   1,              0.9979,             0.83585,           0.0099771,           0.0031803,                   0,           0.0057488,           0.0057488,           0.0057488
                 158,            0.012429,           0.0043866,                   0,             0.99228,              0.9927,              0.9978,             0.82705,             0.01063,           0.0033357,                   0,            0.005707,            0.005707,            0.005707
                 159,            0.012908,           0.0046332,                   0,              0.9927,                   1,              0.9982,             0.82687,            0.011676,           0.0031936,                   0,           0.0056653,           0.0056653,           0.0056653
                 160,            0.012004,           0.0043489,                   0,             0.98555,                   1,             0.99606,             0.82199,             0.01148,           0.0032216,                   0,           0.0056236,           0.0056236,           0.0056236
                 161,            0.011967,           0.0046343,                   0,             0.99275,             0.99923,             0.99816,             0.81968,            0.010188,           0.0032023,                   0,           0.0055819,           0.0055819,           0.0055819
                 162,            0.012326,           0.0044296,                   0,             0.97852,                   1,               0.998,             0.82295,            0.010149,           0.0033385,                   0,           0.0055403,           0.0055403,           0.0055403
                 163,            0.012269,           0.0043867,                   0,             0.98561,             0.99998,             0.99828,             0.83064,            0.010169,           0.0033207,                   0,           0.0054987,           0.0054987,           0.0054987
                 164,            0.012002,           0.0041472,                   0,             0.99989,                   1,             0.99849,             0.82441,            0.010946,           0.0032235,                   0,           0.0054571,           0.0054571,           0.0054571
