               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 147,            0.013709,           0.0062724,                   0,             0.99999,                   1,             0.99834,             0.83304,           0.0083814,           0.0050627,                   0,           0.0033548,           0.0033548,           0.0033548
                 148,             0.01405,           0.0063145,                   0,                   1,                   1,             0.99853,             0.82966,           0.0082774,           0.0050277,                   0,           0.0033079,           0.0033079,           0.0033079
                 149,            0.014529,           0.0062764,                   0,                   1,                   1,             0.99846,             0.84509,           0.0079548,           0.0048119,                   0,           0.0032618,           0.0032618,           0.0032618
                 150,            0.014175,           0.0061104,                   0,                   1,             0.99999,             0.99848,             0.84506,           0.0078735,           0.0046738,                   0,           0.0032163,           0.0032163,           0.0032163
                 151,            0.013651,           0.0064751,                   0,             0.99999,                   1,             0.99846,             0.84797,           0.0076981,           0.0046497,                   0,           0.0031716,           0.0031716,           0.0031716
                 152,            0.013622,           0.0061693,                   0,             0.99999,                   1,             0.99855,             0.84004,           0.0081883,            0.004925,                   0,           0.0031275,           0.0031275,           0.0031275
                 153,            0.013851,           0.0060516,                   0,             0.99999,                   1,             0.99843,             0.84073,           0.0081153,           0.0048948,                   0,           0.0030841,           0.0030841,           0.0030841
                 154,             0.01395,           0.0061726,                   0,             0.99999,                   1,             0.99838,             0.84127,           0.0080108,           0.0047008,                   0,           0.0030415,           0.0030415,           0.0030415
                 155,            0.013562,           0.0063177,                   0,             0.99999,                   1,             0.99826,             0.83546,           0.0081146,            0.004587,                   0,           0.0029996,           0.0029996,           0.0029996
                 156,            0.013824,           0.0063027,                   0,                   1,                   1,             0.99826,             0.84749,           0.0080389,           0.0047383,                   0,           0.0029584,           0.0029584,           0.0029584
                 157,            0.013153,           0.0062925,                   0,             0.99999,                   1,              0.9982,             0.83174,           0.0083407,           0.0046698,                   0,           0.0029179,           0.0029179,           0.0029179
                 158,            0.013454,            0.006464,                   0,                   1,                   1,             0.99804,             0.83711,           0.0081524,           0.0046862,                   0,           0.0028783,           0.0028783,           0.0028783
                 159,            0.013296,           0.0058825,                   0,                   1,                   1,             0.99815,             0.84112,           0.0082398,           0.0050261,                   0,           0.0028394,           0.0028394,           0.0028394
                 160,            0.013653,           0.0062001,                   0,             0.99999,                   1,             0.99826,             0.84093,           0.0084144,            0.005364,                   0,           0.0028013,           0.0028013,           0.0028013
